Country Name,Series Name,2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997]
"Korea, Rep.",Domestic credit to private sector (% of GDP),132.1407127,131.5550651,128.4920532,130.7459185,132.5384724,130.0385948,138.0949141,141.9498785,129.1361895,122.2181247,110.303667,105.8598834,111.1159857,112.6511091,103.2292227,71.74527619,66.84502403,61.78033276,56.67233946
"Korea, Rep.",GDP growth (annual %),2.809103268,3.202453795,3.164708636,2.402530992,3.685667782,6.804824918,0.79269899,3.012984873,5.799548415,5.264326595,4.308542714,5.197391363,3.147291194,7.725142675,4.852399572,9.060833325,11.46694243,-5.129448165,6.170552427
"Korea, Rep.",Gross capital formation (annual % growth),6.509526439,3.552043238,1.008375597,-2.633193934,3.222280208,17.05178073,-9.88749122,-0.261421995,5.034321589,5.000983072,2.216554975,4.14380769,5.483532271,7.916782151,1.713871584,14.38202894,25.85304766,-27.57696922,-1.077728826
"Korea, Rep.",Gross fixed capital formation (annual % growth),5.35381673,3.105832447,2.813998409,-0.133237274,1.321695509,5.751686893,0.413669428,-0.615334644,5.056947774,3.9722232,1.485022652,2.787929641,5.317341844,7.442767187,2.214030581,13.98647866,9.253575736,-20.53796538,-0.518647239
"Korea, Rep.",GDP per capita (constant LCU),32500678.67,31779776.87,30987664.16,30174124.22,29621505.56,28789094.23,27089493.99,27015129.72,26424863.73,25102856.64,23973025.3,23031576.2,21980619.86,21420674.89,19999820.98,19221170.15,17772253.48,16057700.45,17048530.28
"Korea, Rep.",GDP (constant LCU),1.66E+15,1.61E+15,1.56E+15,1.51E+15,1.48E+15,1.43E+15,1.34E+15,1.33E+15,1.29E+15,1.22E+15,1.16E+15,1.11E+15,1.05E+15,1.02E+15,9.47395E+14,9.03551E+14,8.28483E+14,7.43255E+14,7.83441E+14
"Korea, Rep.",GDP per capita (constant 2015 US$),28732.23108,28094.9177,27394.65031,26675.44017,26186.89754,25451.00416,23948.47224,23882.7305,23360.90574,22192.18512,21193.35751,20361.06925,19431.97111,18936.95165,17680.84549,16992.47908,15711.56402,14195.81309,15071.75639
"Korea, Rep.",Gross fixed capital formation (constant LCU),4.81002E+14,4.56558E+14,4.42806E+14,4.30686E+14,4.31261E+14,4.25635E+14,4.02485E+14,4.00827E+14,4.03309E+14,3.83896E+14,3.69229E+14,3.63826E+14,3.53958E+14,3.36087E+14,3.12806E+14,3.0603E+14,2.68479E+14,2.4574E+14,3.09254E+14
"Korea, Rep.",GDP per capita (current LCU),32500678.67,30798656.12,29761095.49,28687562.09,27813991,26690241.17,24445358.43,23529168.7,22382472.73,20760465.71,19870426.96,18893336.27,17484323.69,16470682.09,14925456.03,13862169.45,12687583.89,11606305.62,11794550.07
"Korea, Rep.",General government final consumption expenditure (% of GDP),15.08352973,15.22522234,14.97654181,14.68586389,14.37265846,14.20483208,14.66063278,14.04856888,13.44286962,13.37064434,12.86225735,12.38732322,12.15204839,11.74164021,11.75504896,10.90000773,11.0764338,11.40300732,10.21027974
"Korea, Rep.",Trade (% of GDP),79.13249439,90.6144419,97.95210495,105.4583277,105.5663136,91.3995965,86.13361937,95.51635243,73.87452529,70.65187353,68.32481102,70.01571487,61.17460128,58.3530394,62.22379722,66.09516011,59.76275376,68.49747206,57.52303775
"Korea, Rep.","Inflation, GDP deflator (annual %)",3.185595967,0.906896751,1.018543805,1.25180817,1.281863806,2.737496837,3.608644126,2.826302301,2.419195944,-0.223195612,1.041401492,3.127880288,3.449993463,3.033139646,3.478499147,1.021765005,-1.22983539,4.475923176,4.003285763
Mexico,Domestic credit to private sector (% of GDP),31.92032474,29.23683619,29.01746155,26.04809705,24.55433833,23.32882153,22.65381253,20.67314026,21.40365361,19.19634303,16.01332235,14.77658253,15.36828401,14.8862739,12.87772063,15.03995576,16.34147119,18.98627552,21.24788673
Mexico,GDP growth (annual %),3.293151528,2.849773255,1.354091962,3.642322679,3.66300793,5.118118143,-5.285744137,1.143584587,2.291445714,4.495077894,2.307807066,3.92059081,1.446382684,-0.039844481,-0.404390127,4.942453715,2.753554247,5.163925168,6.846852279
Mexico,Gross capital formation (annual % growth),4.534329918,1.538007251,-2.112637106,5.340275949,6.457553111,6.786363636,-11.87004609,5.146072898,5.047860969,10.74325687,2.513859637,8.567732256,1.785833411,-0.616771935,-8.749566697,5.36183488,2.897147248,10.28411431,14.0929921
Mexico,Gross fixed capital formation (annual % growth),4.76685136,2.916462122,-3.35064032,4.92742115,7.847714629,4.713232496,-11.66873073,6.555790867,5.815799485,9.313043005,6.208124197,7.093074725,1.052209571,-2.274368805,-7.27258739,5.23398022,5.560627871,10.46867066,15.17231928
Mexico,GDP per capita (constant LCU),143923.2041,140970.2746,138776.4675,138737.8302,135744.7946,132831.0297,128051.0727,136879.6793,137058.3426,135763.3366,131702.9227,130585.4913,127519.3064,127584.8404,129591.1681,132139.2308,127926.9886,126558.1549,122389.6393
Mexico,GDP (constant LCU),1.72924E+13,1.67411E+13,1.62772E+13,1.60597E+13,1.54953E+13,1.49478E+13,1.422E+13,1.50136E+13,1.48438E+13,1.45113E+13,1.38871E+13,1.35738E+13,1.30617E+13,1.28755E+13,1.28806E+13,1.29329E+13,1.23238E+13,1.19936E+13,1.14046E+13
Mexico,GDP per capita (constant 2015 US$),9753.400562,9553.286174,9404.61606,9401.997684,9199.16538,9001.705095,8677.776544,9276.074347,9288.182014,9200.421932,8925.255441,8849.529249,8641.739759,8646.180868,8782.145867,8954.823208,8669.367599,8576.604358,8294.112018
Mexico,Gross fixed capital formation (constant LCU),3.7299E+12,3.56019E+12,3.4593E+12,3.57923E+12,3.41115E+12,3.16293E+12,3.02056E+12,3.41959E+12,3.2092E+12,3.03282E+12,2.77443E+12,2.61226E+12,2.43924E+12,2.41384E+12,2.47002E+12,2.66374E+12,2.53126E+12,2.39792E+12,2.17068E+12
Mexico,GDP per capita (current LCU),154574.493,147228.9589,138776.4675,136647.4914,128475.8184,118778.0324,109525.6686,112630.7411,106221.2347,99459.80627,90690.72718,84932.40063,76821.83129,73877.07929,71124.58285,68391.20886,59567.94194,50757.21548,42524.06736
Mexico,General government final consumption expenditure (% of GDP),12.3171959,12.19496198,12.19138729,11.94673398,11.77708311,11.77136331,11.91696385,10.72951888,10.40538114,10.3444235,10.52170667,10.4872898,11.03379037,10.37771645,9.881126033,9.515219344,9.178512187,8.543128652,8.261602435
Mexico,Trade (% of GDP),71.08909011,64.9253579,63.76487661,65.76724582,63.46967792,60.76031847,55.96776976,57.77703093,56.79527936,56.09272463,53.93813211,53.48614524,50.20568946,46.69791471,47.16607302,52.43268175,50.61797144,50.99612163,48.77736168
Mexico,"Inflation, GDP deflator (annual %)",2.835086218,4.439719163,1.529730821,4.065926968,5.842873195,4.545151338,3.947662895,6.172512071,5.789061291,6.389222408,5.873921411,7.961710977,4.039455569,5.503365872,6.041490115,11.15220612,16.10281905,15.42968529,18.74486929
Netherlands,Domestic credit to private sector (% of GDP),111.5984163,116.4181905,113.8430162,116.9495808,114.503813,113.6731504,117.2328365,110.9170609,113.3738715,113.5176701,116.3619135,112.8132994,108.8141807,109.1860509,110.4648243,..,..,..,..
Netherlands,GDP growth (annual %),1.959169721,1.423395395,-0.130175288,-1.030353991,1.551189312,1.342739336,-3.666883937,2.170324851,3.772842521,3.460988954,2.050876108,1.984945714,0.155645898,0.217273595,2.326955087,4.195642498,5.034048152,4.66391716,4.329053405
Netherlands,Gross capital formation (annual % growth),29.1402734,-1.332493691,-0.574976428,-6.030844529,2.061058547,-1.648967088,-11.89897955,-2.279816984,15.07002041,6.591348133,3.440004472,0.955599301,-1.972796907,-6.723909774,3.862025683,1.484828091,6.333872044,6.506446945,7.159944042
Netherlands,Gross fixed capital formation (annual % growth),28.98982598,-2.406856235,-1.597485642,-6.305501987,4.907146882,-6.781443116,-8.568474632,-2.96132462,14.78446122,6.969071832,3.260586066,0.203529652,-1.729180598,-4.074747471,1.289074928,2.337459543,9.986301065,6.764981262,6.374764793
Netherlands,GDP per capita (constant LCU),40732.65268,40127.42431,39706.88816,39876.0338,40440.55127,40009.00286,39681.92071,41404.78996,40683.32943,39289.58655,38036.30924,37359.10112,36759.48478,36875.93524,37031.60416,36463.69734,35246.44778,33781.22937,32475.549
Netherlands,GDP (constant LCU),6.90008E+11,6.76749E+11,6.67252E+11,6.68121E+11,6.75077E+11,6.64765E+11,6.55958E+11,6.80926E+11,6.66462E+11,6.42232E+11,6.20748E+11,6.08273E+11,5.96434E+11,5.95507E+11,5.94216E+11,5.80703E+11,5.5732E+11,5.30609E+11,5.06964E+11
Netherlands,GDP per capita (constant 2015 US$),45193.40322,44521.89454,44055.30426,44242.97353,44869.31294,44390.50441,44027.60256,45939.1482,45138.67844,43592.30274,42201.77541,41450.40427,40785.12222,40914.3255,41087.04217,40456.94224,39106.38816,37480.70945,36032.04025
Netherlands,Gross fixed capital formation (constant LCU),1.52533E+11,1.18252E+11,1.21168E+11,1.23135E+11,1.31422E+11,1.25275E+11,1.34388E+11,1.46982E+11,1.51468E+11,1.31959E+11,1.23361E+11,1.19466E+11,1.19223E+11,1.21321E+11,1.26475E+11,1.24865E+11,1.22013E+11,1.10935E+11,1.03906E+11
Netherlands,GDP per capita (current LCU),40732.65268,39819.72615,39302.90533,38971.49991,38959.81052,38469.56623,37799.59672,39353.88648,37796.45282,35760.57679,33755.35881,32507.87276,31605.57505,31032.21272,30030.88586,28382.57078,26527.74257,25102.80471,23640.65558
Netherlands,General government final consumption expenditure (% of GDP),24.97855097,25.68124963,25.78887841,26.02662313,25.78668089,26.24333724,25.9976122,23.49373762,23.23449134,23.18910744,22.27968552,22.50749122,22.90087947,22.12309209,20.99273472,20.55499141,20.59390787,20.82755297,20.99115015
Netherlands,Trade (% of GDP),157.816576,150.0537554,149.5493313,149.2684152,142.4717733,131.5220741,116.8895497,131.059892,130.457871,127.7721514,122.8066577,117.6086275,111.9200094,113.4573979,120.0387648,125.5219499,114.4018843,112.5520232,114.3407597
Netherlands,"Inflation, GDP deflator (annual %)",0.772727977,0.253185732,1.279987054,1.446109567,0.193652087,0.940413732,0.220701611,2.306325498,2.07220573,2.561106384,1.988739955,1.204040598,2.170279316,3.770541327,4.1848549,3.420369821,1.283369996,2.080733676,2.642791897
New Zealand,Domestic credit to private sector (% of GDP),152.274516,148.9777265,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,GDP growth (annual %),3.736430715,3.810836838,2.764920987,2.273031482,2.221579823,1.466751165,-0.11206763,-1.210711596,3.065117831,2.798463492,3.353315797,4.088956923,4.728476454,4.713962642,3.410881442,2.871343257,5.375364566,0.859093008,2.07919702
New Zealand,Gross capital formation (annual % growth),1.833774568,8.503498282,7.804305909,3.709862068,8.02223466,7.43474019,-13.31856424,-8.459040388,11.51183888,-5.332140789,4.050276926,9.043819148,14.309997,7.148930141,8.54036037,-1.278337782,15.45799416,-4.699358552,1.154920962
New Zealand,Gross fixed capital formation (annual % growth),3.388097167,8.08758659,9.483592309,5.455050522,6.009050374,3.760394324,-10.05094369,-7.132657619,7.776935176,-1.657895727,5.721518448,8.145030952,14.45334433,7.982254979,8.648310115,-0.145428456,10.57084651,-3.39891822,1.784369448
New Zealand,GDP per capita (constant LCU),55395.49616,54498.62416,53377.29115,52341.78512,51459.82368,50726.75868,50552.37019,51117.57735,52185.06984,51107.4203,50325.87339,49245.78985,48019.65311,46765.46841,45442.80685,44203.6514,43223.05833,41234.29305,41247.43078
New Zealand,GDP (constant LCU),2.5534E+11,2.46143E+11,2.37107E+11,2.30728E+11,2.256E+11,2.20697E+11,2.17507E+11,2.17751E+11,2.20419E+11,2.13864E+11,2.08042E+11,2.01292E+11,1.93385E+11,1.84653E+11,1.76341E+11,1.70524E+11,1.65765E+11,1.57309E+11,1.55969E+11
New Zealand,GDP per capita (constant 2015 US$),38630.72659,38005.28193,37223.30664,36501.18386,35886.13726,35374.92542,35253.31348,35647.4676,36391.89654,35640.38446,35095.36316,34342.1537,33487.09225,32612.47121,31690.09701,30825.9568,30142.12823,28755.23845,28764.4002
New Zealand,Gross fixed capital formation (constant LCU),58383000000,56469750000,52244436000,47718964000,45250525000,42685530000,41138558000,45735397000,49248095000,45694466000,46464804000,43950186000,40640042000,35507955000,32883139000,30265670000,30309749000,27412062000,28376558000
New Zealand,GDP per capita (current LCU),55395.49616,53729.65792,52406.0692,49338.49051,48591.46898,46737.76634,45160.36815,44463.58984,44195.51115,41104.04818,39414.83829,37812.59939,35881.50576,34236.039,33168.92153,31064.88322,29524.39311,28001.57274,27719.30289
New Zealand,General government final consumption expenditure (% of GDP),18.49651445,18.77323114,18.74197248,19.38166988,19.58173923,19.70129142,19.77952416,19.78712396,18.42848189,18.3612009,17.94742753,17.06985682,16.80737983,16.75975174,16.89741438,17.09042966,17.27649277,17.54722633,16.83442255
New Zealand,Trade (% of GDP),54.92128143,55.16462686,56.01714828,57.02311381,59.24046473,58.2516155,55.14572301,64.40873045,58.42516057,59.60326504,58.01874344,58.79955227,57.91476935,62.65599456,67.23382435,68.51692688,61.40123113,57.89601782,55.24686352
New Zealand,"Inflation, GDP deflator (annual %)",1.431176495,0.416130287,4.156823836,-0.173557765,2.48513901,3.137093691,2.702659661,2.707549683,5.300699523,2.690958488,2.000195071,2.758033537,2.068896052,0.297941895,3.861507613,2.88358617,0.586944215,1.050500732,1.561882533
Norway,Domestic credit to private sector (% of GDP),137.8360626,128.24498,124.2100937,122.6838216,124.9781756,127.6374661,127.5343155,119.2477123,107.0640131,97.1546665,106.5772154,105.019095,106.5897064,102.3263579,96.1593992,..,..,..,..
Norway,GDP growth (annual %),1.857339726,2.048131999,1.016190824,2.717959267,1.105656027,0.787051845,-1.940364695,0.481919541,2.914003345,2.461509614,2.685084425,4.014626981,0.944909391,1.377557001,2.067130461,3.318945671,2.072047171,2.668686623,5.284557749
Norway,Gross capital formation (annual % growth),-2.844080597,-0.949419133,6.811849495,3.780545547,4.797221279,3.234148045,-14.17550343,0.554956667,11.29979477,11.57348082,10.62482037,16.68362427,-1.88774998,-1.309713602,-4.975079277,1.157381282,-7.554662893,12.1697882,17.60736038
Norway,Gross fixed capital formation (annual % growth),-4.00385783,-0.251935031,6.334283066,7.54256147,7.450994704,-6.421236436,-7.015749021,1.129840954,12.25199245,9.066371281,11.88448871,10.14702196,0.489012047,-0.353543983,-0.612813954,-3.289903205,-4.928543065,12.31062328,14.76024845
Norway,GDP per capita (constant LCU),603280.0326,598202.495,592844.5871,594020.0531,585947.7966,587106.7803,589823.6926,609128.5371,613809.7446,602633.2655,592911.8457,581353.9464,562228.154,560241.7192,555617.2682,547126.2648,532998.9626,525767.1054,515158.9376
Norway,GDP (constant LCU),3.13018E+12,3.07311E+12,3.01143E+12,2.98113E+12,2.90225E+12,2.87051E+12,2.8481E+12,2.90445E+12,2.89052E+12,2.80868E+12,2.7412E+12,2.66953E+12,2.56649E+12,2.54247E+12,2.50792E+12,2.45713E+12,2.3782E+12,2.32992E+12,2.26936E+12
Norway,GDP per capita (constant 2015 US$),74809.9658,74180.32387,73515.91449,73661.67859,72660.67541,72804.39562,73141.30734,75535.21179,76115.70667,74729.76321,73524.25492,72091.0133,69719.31227,69472.98367,68899.5269,67846.59685,66094.73546,65197.94631,63882.4765
Norway,Gross fixed capital formation (constant LCU),7.41527E+11,7.72455E+11,7.74406E+11,7.28275E+11,6.77197E+11,6.30238E+11,6.73484E+11,7.24299E+11,7.16207E+11,6.38035E+11,5.84997E+11,5.22858E+11,4.74691E+11,4.72381E+11,4.74057E+11,4.7698E+11,4.93206E+11,5.18774E+11,4.6191E+11
Norway,GDP per capita (current LCU),603280.0326,615462.9575,608378.8108,594408.4105,567308.5154,532873.1266,505249.6248,549919.97,501188.6426,477370.7768,431951.3957,389407.2401,355782.3852,344665.0944,347096.683,336037.2054,283838.5688,262595.6117,259091.7872
Norway,General government final consumption expenditure (% of GDP),23.09785083,21.72275961,20.97905243,20.60969159,20.79041855,21.22658329,21.499013,18.40046374,18.64934534,18.5676383,19.37345177,20.74393093,21.9413889,21.62631981,20.03193958,18.86355865,21.01206273,21.35693312,19.97800831
Norway,Trade (% of GDP),70.43185654,69.13737722,67.97279259,68.49855284,69.59873363,68.23951936,67.46431546,74.78527993,71.94202631,71.65992995,70.46945049,68.67195377,66.32075094,67.51701409,73.15830391,74.31251872,69.50672858,71.62268418,72.15369653
Norway,"Inflation, GDP deflator (annual %)",-2.804468122,0.258332849,2.553238917,3.353089301,6.672790002,5.955361338,-5.115944008,10.56638303,3.077698704,8.732149529,8.763044884,5.85016617,2.860823286,-1.520206716,1.712640256,15.33330996,6.623022938,-0.692592277,2.785758378
Poland,Domestic credit to private sector (% of GDP),53.64373404,52.92164283,51.90647839,50.6216443,51.82490678,49.12023972,47.03886591,47.28319167,37.11713942,31.213795,27.11649319,26.27868021,13.33392189,12.86938024,23.56009812,26.43043323,25.18770127,22.32858576,20.5441532
Poland,GDP growth (annual %),4.383298635,3.836958494,0.856557081,1.545221571,5.042187883,2.934638181,2.832184053,4.199981264,7.061534634,6.131136459,3.506834614,4.98284457,3.498391213,2.035863041,1.258569461,4.56098541,4.654891852,4.640514962,6.449003079
Poland,Gross capital formation (annual % growth),5.580284078,14.50552126,-4.656646396,-4.117576428,14.31177857,6.893972739,-12.59688104,2.655964039,25.39456308,16.24117226,3.155897575,15.66092837,4.875763485,-6.443536193,-13.48671425,1.096847462,6.539207678,12.41836067,17.16347156
Poland,Gross fixed capital formation (annual % growth),6.917784888,11.68712504,0.250352874,-2.001079765,10.66992869,-3.473046944,-2.66661352,8.8066385,19.04391075,15.37480206,8.34592734,6.70343292,1.201026797,-6.103240301,-10.56389547,2.184855522,6.84849808,14.24599698,22.29447214
Poland,GDP per capita (constant LCU),47345.11383,45326.76554,43619.20217,43222.65485,42564.83057,40543.44694,39275.23045,38219.40961,36683.90496,34245.71606,32246.91865,31140.69684,29645.3016,28623.92312,28039.81565,27683.66321,26201.03206,25033.57108,23931.95697
Poland,GDP (constant LCU),1.79847E+12,1.72295E+12,1.65928E+12,1.64519E+12,1.62016E+12,1.54239E+12,1.49841E+12,1.45714E+12,1.39841E+12,1.30618E+12,1.23072E+12,1.18902E+12,1.13259E+12,1.0943E+12,1.07247E+12,1.05914E+12,1.01294E+12,9.67885E+11,9.24962E+11
Poland,GDP per capita (constant 2015 US$),12560.05142,12024.60951,11571.61485,11466.41593,11291.90359,10755.65644,10419.21487,10139.11914,9731.769454,9084.949214,8554.693897,8261.227441,7864.518264,7593.559655,7438.603435,7344.120761,6950.797735,6641.085312,6348.841217
Poland,Gross fixed capital formation (constant LCU),3.67238E+11,3.43477E+11,3.07535E+11,3.06767E+11,3.13031E+11,2.82851E+11,2.93028E+11,3.01056E+11,2.76689E+11,2.32426E+11,2.01453E+11,1.85935E+11,1.74254E+11,1.72186E+11,1.83378E+11,2.05038E+11,2.00654E+11,1.87793E+11,1.64376E+11
Poland,GDP per capita (current LCU),47345.11383,44737.55276,42852.72347,42370.07202,40817.34471,37704.06558,35962.44698,33719.22379,31151.37868,28038.68576,25953.58183,24437.83916,22174.10116,21245.2594,20433.65528,19563.76952,17447.62731,15702.23333,13520.99863
Poland,General government final consumption expenditure (% of GDP),18.01980682,18.34639576,18.42237962,18.12382537,18.20542841,19.26060816,18.75271952,18.67605912,18.19381427,18.53602523,18.33372033,18.31943508,18.92116173,18.63696021,18.65617979,18.07081791,17.87689206,17.70127968,18.08864446
Poland,Trade (% of GDP),92.81878885,92.5686483,90.77936307,89.26763723,87.2838706,82.55322205,75.2677976,80.90576094,80.83145545,77.97071527,70.53052406,71.4456575,69.44621508,60.98737525,58.15676069,60.86858352,54.11160364,56.73913652,50.54575167
Poland,"Inflation, GDP deflator (annual %)",1.317042937,0.465461479,0.219665135,2.224247726,3.116063878,1.563350772,3.785551616,3.89433846,3.717087016,1.728425046,2.559195507,4.916627997,0.776035714,1.850220331,3.119768094,6.123362842,6.164509525,11.02174881,13.66654535
Portugal,Domestic credit to private sector (% of GDP),119.8344524,129.7507951,143.0874264,152.9493626,156.2589342,155.6048037,159.8613019,151.4811766,142.235675,133.4129522,124.7730218,121.1907741,120.6719962,119.0522096,115.0027543,..,..,..,..
Portugal,GDP growth (annual %),1.792046046,0.792190302,-0.922644675,-4.057293608,-1.696164781,1.737625476,-3.12207942,0.319247925,2.506579646,1.625034176,0.781848216,1.788735682,-0.930521193,0.770924024,1.943672296,3.816178063,3.90657744,4.807962976,4.400867754
Portugal,Gross capital formation (annual % growth),5.910112165,4.065784917,-5.05574894,-17.38533593,-13.64126268,2.920053789,-11.83160796,0.847833585,3.847321076,-0.198604658,-0.575237167,4.747026393,-9.853408293,-5.663060843,1.869516601,1.54023906,7.536630196,12.33518058,13.03834225
Portugal,Gross fixed capital formation (annual % growth),5.91915037,2.288495585,-4.805502578,-16.7124873,-12.59226485,-1.125548121,-7.538241161,0.42345835,3.086191376,-0.756773732,0.110166375,0.188837516,-7.313883156,-3.391891614,0.972503521,4.057395102,6.069482242,11.73443575,14.16226228
Portugal,GDP per capita (constant LCU),17350.05217,16974.16225,16750.19209,16813.6465,17453.76896,17728.82608,17434.02913,18013.03843,17981.62443,17576.39156,17326.55367,17224.06383,16961.89733,17185.60964,17147.79148,16939.89435,16432.29197,15904.19181,15251.48747
Portugal,GDP (constant LCU),1.79713E+11,1.76549E+11,1.75162E+11,1.76793E+11,1.84269E+11,1.87449E+11,1.84247E+11,1.90185E+11,1.8958E+11,1.84944E+11,1.81987E+11,1.80575E+11,1.77401E+11,1.79068E+11,1.77698E+11,1.7431E+11,1.67902E+11,1.6159E+11,1.54177E+11
Portugal,GDP per capita (constant 2015 US$),19250.10654,18833.05183,18584.55405,18654.95753,19365.18165,19670.36107,19343.28005,19985.69833,19950.8441,19501.23301,19224.03465,19110.32084,18819.44374,19067.65543,19025.69569,18795.03115,18231.83976,17645.90583,16921.72194
Portugal,Gross fixed capital formation (constant LCU),27886485000,26328086000,25739049000,27038379000,32463905000,37140769000,37563565000,40626055000,40454746000,39243613000,39542863000,39499348000,39424899000,42535927000,44029355000,43605292000,41905039000,39507159000,35358087000
Portugal,GDP per capita (current LCU),17350.05217,16638.07898,16303.6683,16005.52219,16679.62777,16987.52296,16598.4422,16963.41906,16644.59833,15800.79057,15095.4701,14522.16774,13965.99655,13681.31587,13102.25335,12479.66161,11705.35509,10959.76702,10122.78097
Portugal,General government final consumption expenditure (% of GDP),17.85068282,18.39846456,18.84809627,18.33549284,19.70534669,20.59315438,21.30587455,19.76905205,19.6068704,20.32076368,20.98514763,20.42361985,20.10639603,19.55209435,19.24967134,18.86600063,18.0287125,17.83295201,17.59862704
Portugal,Trade (% of GDP),80.49089438,80.28230788,78.11443462,76.05083887,73.099544,67.78329546,61.49269353,72.07574292,69.94611758,68.54705312,62.94450456,63.20459367,61.13894749,62.30825942,65.09195518,67.45299799,63.31432982,63.83089886,62.3049515
Portugal,"Inflation, GDP deflator (annual %)",2.019964428,0.704596369,2.248654892,-0.38819636,-0.265123395,0.642290869,1.098135864,1.737724288,2.966345493,3.184542659,3.332903228,2.399614666,3.42715373,4.189781687,3.715982819,3.420268727,3.370527577,3.825033365,3.885207635
Slovak Republic,Domestic credit to private sector (% of GDP),52.49673614,49.63547412,47.78099809,46.20796107,45.90598542,44.31885914,44.8911569,40.67758096,37.37654708,33.75434528,..,..,..,..,..,..,..,..,..
Slovak Republic,GDP growth (annual %),5.167181606,2.697189807,0.632740007,1.318802246,2.671452779,6.71663275,-5.455532867,5.574886345,10.83202881,8.493176745,6.623461259,5.278880718,5.499083077,4.509444138,3.253783981,1.166526518,-0.105914962,4.076097479,5.925837084
Slovak Republic,Gross capital formation (annual % growth),18.19813156,7.14739152,1.994549981,-17.4680974,8.451987483,25.91636463,-30.90346408,5.646221863,9.833048449,4.996175139,17.90468424,13.21827354,-7.761485741,0.61330189,15.68143014,-4.868106291,-14.0714261,1.758586905,8.903698486
Slovak Republic,Gross fixed capital formation (annual % growth),21.39446415,2.988832318,1.207421532,-9.969478663,14.09584829,8.557155311,-19.73492323,3.690651612,10.11463699,6.835160936,16.94163919,5.905604661,-4.443941352,-0.273068336,12.98992684,-12.23044577,-15.09101695,8.401254705,13.53964357
Slovak Republic,GDP per capita (constant LCU),14773.04348,14060.55513,13704.56865,13633.04151,13478.50764,13144.74199,12328.90985,13057.71808,12378.81566,11172.24711,10298.12294,9659.349848,9173.143913,8689.277414,8311.324671,8034.69618,7931.305666,7947.821878,7646.797842
Slovak Republic,GDP (constant LCU),80126048000,76189213000,74188216000,73721749000,72762160000,70868930000,66408514000,70240508000,66531455000,60029087000,55329827000,51892732000,49290733000,46721480000,44705510000,43296728000,42797484000,42842861000,41164938000
Slovak Republic,GDP per capita (constant 2015 US$),16390.88217,15600.36717,15205.39558,15126.0353,14954.57798,14584.26068,13679.08441,14487.70653,13734.45555,12395.75218,11425.90015,10717.17317,10177.72142,9640.865301,9221.521861,8914.598984,8799.885876,8818.210826,8484.220777
Slovak Republic,Gross fixed capital formation (constant LCU),18971017000,15627580000,15174053000,14993024000,16653268000,14595858000,13445321000,16751147000,16154925000,14671006000,13732376000,11742931000,11088111000,11603776000,11635549000,10297864000,11732843000,13818141000,12747215000
Slovak Republic,GDP per capita (current LCU),14773.04348,14091.06292,13760.83225,13619.63589,13297.65463,12754.49603,11899.49644,12750.98773,11752.14778,10489.64425,9396.515453,8595.085327,7719.451131,6942.553644,6388.990098,5875.433684,5297.153458,4950.969258,4542.966561
Slovak Republic,General government final consumption expenditure (% of GDP),18.54937111,18.35802028,18.0758936,17.82221917,18.31611485,19.19580771,19.9933415,17.53317885,17.14250536,18.7691759,18.48247653,18.83066247,20.71120051,20.37899784,20.89486302,20.74268375,21.07581404,23.18593117,22.99040514
Slovak Republic,Trade (% of GDP),180.188032,178.0334967,181.3506831,176.1664778,167.9941753,153.4540512,136.240691,162.0708566,166.3295529,164.6262865,147.7278956,139.6503773,125.147679,120.3738866,121.6792915,108.7884151,97.48387761,102.0701485,117.588009
Slovak Republic,"Inflation, GDP deflator (annual %)",-0.216504526,-0.192780594,0.50937912,1.260367653,1.676831271,0.532696333,-1.16122229,2.858074959,1.115543666,2.899074015,2.543104993,5.738727931,5.32528277,3.937822522,5.121487516,9.489532776,7.215052536,4.853316819,4.788768275
Slovenia,Domestic credit to private sector (% of GDP),49.87897734,54.50106515,65.346114,79.27221024,81.84657643,85.05647729,83.07353646,76.40323456,71.06131771,60.01031257,52.28855019,0.186169862,..,..,..,..,..,..,..
Slovenia,GDP growth (annual %),2.210081607,2.768158831,-1.029282772,-2.639438757,0.861327733,1.343748472,-7.548437791,3.509841517,6.980160755,5.746396901,3.797972642,4.359192778,2.960260286,3.505598057,3.216560335,3.67237155,5.332666572,3.279365444,5.049793457
Slovenia,Gross capital formation (annual % growth),0.19635301,1.712536518,4.623121148,-17.08993459,-2.757278446,-5.605623082,-32.15933507,3.450332305,17.80797206,12.30118177,0.143828362,10.56770757,8.660321859,1.925271959,-1.992014041,2.482037371,14.6860646,8.069589333,10.98035498
Slovenia,Gross fixed capital formation (annual % growth),-1.212995427,-0.062889801,3.429740696,-8.549733018,-4.940295919,-13.42108782,-22.07654069,7.047695402,11.92649206,10.24917463,3.612534478,5.544138089,5.788784119,-0.36635032,2.004995099,2.375498317,13.36575607,7.999748427,12.19214254
